STRUCTURE,STRUCTURE_ID,ACTION,FREQ,REF_AREA,INDICATOR,SEX,AGE,URBANISATION,UNIT_MEASURE,COMP_BREAKDOWN_1,COMP_BREAKDOWN_2,COMP_BREAKDOWN_3,TIME_PERIOD,UNIT_TYPE,DATABASE_ID,TIME_FORMAT,UNIT_MULT,DATA_SOURCE,OBS_CONF,OBS_VALUE,OBS_STATUS,FREQ_LABEL,REF_AREA_LABEL,INDICATOR_LABEL,SEX_LABEL,AGE_LABEL,URBANISATION_LABEL,UNIT_MEASURE_LABEL,COMP_BREAKDOWN_1_LABEL,COMP_BREAKDOWN_2_LABEL,COMP_BREAKDOWN_3_LABEL,UNIT_TYPE_LABEL,DATABASE_ID_LABEL,TIME_FORMAT_LABEL,UNIT_MULT_LABEL,OBS_STATUS_LABEL,DATA_SOURCE_LABEL,OBS_CONF_LABEL
datastructure,WB.DATA360:DS_DATA360(1.3),I,A3,MKD,WB_FINDEX_SAVE_ANY_T_D,_T,Y_GE15,_T,PT_RESP,_T,LFP_OUTWORK,_T,2017,RATIO,WB_FINDEX,602,0,WB_FINDEX,PU,30.9047614694285,A,Triennial,North Macedonia,Saved any money,Total,15 years old and over,Total,Percentage of respondents,Total,Employment: Out of the workforce/labor force,Total,Ratio,Global Findex Database,CCYY,Units,Normal value,Global Findex Database,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A3,MKD,WB_FINDEX_SAVE_ANY_T_D,_T,Y_GE15,_T,PT_RESP,_T,LFP_INWORK,_T,2017,RATIO,WB_FINDEX,602,0,WB_FINDEX,PU,43.875384846318596,A,Triennial,North Macedonia,Saved any money,Total,15 years old and over,Total,Percentage of respondents,Total,Employment: In the workforce/labor force,Total,Ratio,Global Findex Database,CCYY,Units,Normal value,Global Findex Database,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A3,NOR,WB_FINDEX_SAVE_ANY_T_D,_T,Y_GE15,_T,PT_RESP,_T,LFP_OUTWORK,_T,2017,RATIO,WB_FINDEX,602,0,WB_FINDEX,PU,81.6174777105675,A,Triennial,Norway,Saved any money,Total,15 years old and over,Total,Percentage of respondents,Total,Employment: Out of the workforce/labor force,Total,Ratio,Global Findex Database,CCYY,Units,Normal value,Global Findex Database,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A3,NOR,WB_FINDEX_SAVE_ANY_T_D,_T,Y_GE15,_T,PT_RESP,_T,LFP_INWORK,_T,2017,RATIO,WB_FINDEX,602,0,WB_FINDEX,PU,94.9037151577478,A,Triennial,Norway,Saved any money,Total,15 years old and over,Total,Percentage of respondents,Total,Employment: In the workforce/labor force,Total,Ratio,Global Findex Database,CCYY,Units,Normal value,Global Findex Database,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A3,PAK,WB_FINDEX_SAVE_ANY_T_D,_T,Y_GE15,_T,PT_RESP,_T,LFP_OUTWORK,_T,2017,RATIO,WB_FINDEX,602,0,WB_FINDEX,PU,29.753124333505397,A,Triennial,Pakistan,Saved any money,Total,15 years old and over,Total,Percentage of respondents,Total,Employment: Out of the workforce/labor force,Total,Ratio,Global Findex Database,CCYY,Units,Normal value,Global Findex Database,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A3,PAK,WB_FINDEX_SAVE_ANY_T_D,_T,Y_GE15,_T,PT_RESP,_T,LFP_INWORK,_T,2017,RATIO,WB_FINDEX,602,0,WB_FINDEX,PU,44.6671487726078,A,Triennial,Pakistan,Saved any money,Total,15 years old and over,Total,Percentage of respondents,Total,Employment: In the workforce/labor force,Total,Ratio,Global Findex Database,CCYY,Units,Normal value,Global Findex Database,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A3,PAN,WB_FINDEX_SAVE_ANY_T_D,_T,Y_GE15,_T,PT_RESP,_T,LFP_OUTWORK,_T,2017,RATIO,WB_FINDEX,602,0,WB_FINDEX,PU,37.1302250019248,A,Triennial,Panama,Saved any money,Total,15 years old and over,Total,Percentage of respondents,Total,Employment: Out of the workforce/labor force,Total,Ratio,Global Findex Database,CCYY,Units,Normal value,Global Findex Database,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A3,PAN,WB_FINDEX_SAVE_ANY_T_D,_T,Y_GE15,_T,PT_RESP,_T,LFP_INWORK,_T,2017,RATIO,WB_FINDEX,602,0,WB_FINDEX,PU,56.0524120026635,A,Triennial,Panama,Saved any money,Total,15 years old and over,Total,Percentage of respondents,Total,Employment: In the workforce/labor force,Total,Ratio,Global Findex Database,CCYY,Units,Normal value,Global Findex Database,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A3,PRY,WB_FINDEX_SAVE_ANY_T_D,_T,Y_GE15,_T,PT_RESP,_T,LFP_OUTWORK,_T,2017,RATIO,WB_FINDEX,602,0,WB_FINDEX,PU,16.5900114031786,A,Triennial,Paraguay,Saved any money,Total,15 years old and over,Total,Percentage of respondents,Total,Employment: Out of the workforce/labor force,Total,Ratio,Global Findex Database,CCYY,Units,Normal value,Global Findex Database,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A3,PRY,WB_FINDEX_SAVE_ANY_T_D,_T,Y_GE15,_T,PT_RESP,_T,LFP_INWORK,_T,2017,RATIO,WB_FINDEX,602,0,WB_FINDEX,PU,33.035478862255204,A,Triennial,Paraguay,Saved any money,Total,15 years old and over,Total,Percentage of respondents,Total,Employment: In the workforce/labor force,Total,Ratio,Global Findex Database,CCYY,Units,Normal value,Global Findex Database,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A3,PER,WB_FINDEX_SAVE_ANY_T_D,_T,Y_GE15,_T,PT_RESP,_T,LFP_OUTWORK,_T,2017,RATIO,WB_FINDEX,602,0,WB_FINDEX,PU,27.601820091359304,A,Triennial,Peru,Saved any money,Total,15 years old and over,Total,Percentage of respondents,Total,Employment: Out of the workforce/labor force,Total,Ratio,Global Findex Database,CCYY,Units,Normal value,Global Findex Database,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A3,PER,WB_FINDEX_SAVE_ANY_T_D,_T,Y_GE15,_T,PT_RESP,_T,LFP_INWORK,_T,2017,RATIO,WB_FINDEX,602,0,WB_FINDEX,PU,47.4574428220321,A,Triennial,Peru,Saved any money,Total,15 years old and over,Total,Percentage of respondents,Total,Employment: In the workforce/labor force,Total,Ratio,Global Findex Database,CCYY,Units,Normal value,Global Findex Database,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A3,PHL,WB_FINDEX_SAVE_ANY_T_D,_T,Y_GE15,_T,PT_RESP,_T,LFP_OUTWORK,_T,2017,RATIO,WB_FINDEX,602,0,WB_FINDEX,PU,52.0431505843047,A,Triennial,Philippines,Saved any money,Total,15 years old and over,Total,Percentage of respondents,Total,Employment: Out of the workforce/labor force,Total,Ratio,Global Findex Database,CCYY,Units,Normal value,Global Findex Database,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A3,PHL,WB_FINDEX_SAVE_ANY_T_D,_T,Y_GE15,_T,PT_RESP,_T,LFP_INWORK,_T,2017,RATIO,WB_FINDEX,602,0,WB_FINDEX,PU,63.13108544299399,A,Triennial,Philippines,Saved any money,Total,15 years old and over,Total,Percentage of respondents,Total,Employment: In the workforce/labor force,Total,Ratio,Global Findex Database,CCYY,Units,Normal value,Global Findex Database,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A3,POL,WB_FINDEX_SAVE_ANY_T_D,_T,Y_GE15,_T,PT_RESP,_T,LFP_OUTWORK,_T,2017,RATIO,WB_FINDEX,602,0,WB_FINDEX,PU,38.136595577688695,A,Triennial,Poland,Saved any money,Total,15 years old and over,Total,Percentage of respondents,Total,Employment: Out of the workforce/labor force,Total,Ratio,Global Findex Database,CCYY,Units,Normal value,Global Findex Database,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A3,POL,WB_FINDEX_SAVE_ANY_T_D,_T,Y_GE15,_T,PT_RESP,_T,LFP_INWORK,_T,2017,RATIO,WB_FINDEX,602,0,WB_FINDEX,PU,59.996413098198296,A,Triennial,Poland,Saved any money,Total,15 years old and over,Total,Percentage of respondents,Total,Employment: In the workforce/labor force,Total,Ratio,Global Findex Database,CCYY,Units,Normal value,Global Findex Database,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A3,PRT,WB_FINDEX_SAVE_ANY_T_D,_T,Y_GE15,_T,PT_RESP,_T,LFP_OUTWORK,_T,2017,RATIO,WB_FINDEX,602,0,WB_FINDEX,PU,45.771821116115206,A,Triennial,Portugal,Saved any money,Total,15 years old and over,Total,Percentage of respondents,Total,Employment: Out of the workforce/labor force,Total,Ratio,Global Findex Database,CCYY,Units,Normal value,Global Findex Database,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A3,PRT,WB_FINDEX_SAVE_ANY_T_D,_T,Y_GE15,_T,PT_RESP,_T,LFP_INWORK,_T,2017,RATIO,WB_FINDEX,602,0,WB_FINDEX,PU,61.699845885395,A,Triennial,Portugal,Saved any money,Total,15 years old and over,Total,Percentage of respondents,Total,Employment: In the workforce/labor force,Total,Ratio,Global Findex Database,CCYY,Units,Normal value,Global Findex Database,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A3,ROU,WB_FINDEX_SAVE_ANY_T_D,_T,Y_GE15,_T,PT_RESP,_T,LFP_OUTWORK,_T,2017,RATIO,WB_FINDEX,602,0,WB_FINDEX,PU,34.207695201137,A,Triennial,Romania,Saved any money,Total,15 years old and over,Total,Percentage of respondents,Total,Employment: Out of the workforce/labor force,Total,Ratio,Global Findex Database,CCYY,Units,Normal value,Global Findex Database,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A3,ROU,WB_FINDEX_SAVE_ANY_T_D,_T,Y_GE15,_T,PT_RESP,_T,LFP_INWORK,_T,2017,RATIO,WB_FINDEX,602,0,WB_FINDEX,PU,32.9231897472546,A,Triennial,Romania,Saved any money,Total,15 years old and over,Total,Percentage of respondents,Total,Employment: In the workforce/labor force,Total,Ratio,Global Findex Database,CCYY,Units,Normal value,Global Findex Database,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A3,RUS,WB_FINDEX_SAVE_ANY_T_D,_T,Y_GE15,_T,PT_RESP,_T,LFP_OUTWORK,_T,2017,RATIO,WB_FINDEX,602,0,WB_FINDEX,PU,33.5758508742593,A,Triennial,Russian Federation,Saved any money,Total,15 years old and over,Total,Percentage of respondents,Total,Employment: Out of the workforce/labor force,Total,Ratio,Global Findex Database,CCYY,Units,Normal value,Global Findex Database,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A3,RUS,WB_FINDEX_SAVE_ANY_T_D,_T,Y_GE15,_T,PT_RESP,_T,LFP_INWORK,_T,2017,RATIO,WB_FINDEX,602,0,WB_FINDEX,PU,38.2822681956603,A,Triennial,Russian Federation,Saved any money,Total,15 years old and over,Total,Percentage of respondents,Total,Employment: In the workforce/labor force,Total,Ratio,Global Findex Database,CCYY,Units,Normal value,Global Findex Database,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A3,RWA,WB_FINDEX_SAVE_ANY_T_D,_T,Y_GE15,_T,PT_RESP,_T,LFP_OUTWORK,_T,2017,RATIO,WB_FINDEX,602,0,WB_FINDEX,PU,48.3346717013292,A,Triennial,Rwanda,Saved any money,Total,15 years old and over,Total,Percentage of respondents,Total,Employment: Out of the workforce/labor force,Total,Ratio,Global Findex Database,CCYY,Units,Normal value,Global Findex Database,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A3,RWA,WB_FINDEX_SAVE_ANY_T_D,_T,Y_GE15,_T,PT_RESP,_T,LFP_INWORK,_T,2017,RATIO,WB_FINDEX,602,0,WB_FINDEX,PU,66.40127623129311,A,Triennial,Rwanda,Saved any money,Total,15 years old and over,Total,Percentage of respondents,Total,Employment: In the workforce/labor force,Total,Ratio,Global Findex Database,CCYY,Units,Normal value,Global Findex Database,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A3,SAU,WB_FINDEX_SAVE_ANY_T_D,_T,Y_GE15,_T,PT_RESP,_T,LFP_OUTWORK,_T,2017,RATIO,WB_FINDEX,602,0,WB_FINDEX,PU,32.948432620767996,A,Triennial,Saudi Arabia,Saved any money,Total,15 years old and over,Total,Percentage of respondents,Total,Employment: Out of the workforce/labor force,Total,Ratio,Global Findex Database,CCYY,Units,Normal value,Global Findex Database,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A3,SAU,WB_FINDEX_SAVE_ANY_T_D,_T,Y_GE15,_T,PT_RESP,_T,LFP_INWORK,_T,2017,RATIO,WB_FINDEX,602,0,WB_FINDEX,PU,50.99256784815,A,Triennial,Saudi Arabia,Saved any money,Total,15 years old and over,Total,Percentage of respondents,Total,Employment: In the workforce/labor force,Total,Ratio,Global Findex Database,CCYY,Units,Normal value,Global Findex Database,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A3,SEN,WB_FINDEX_SAVE_ANY_T_D,_T,Y_GE15,_T,PT_RESP,_T,LFP_OUTWORK,_T,2017,RATIO,WB_FINDEX,602,0,WB_FINDEX,PU,31.7353577961579,A,Triennial,Senegal,Saved any money,Total,15 years old and over,Total,Percentage of respondents,Total,Employment: Out of the workforce/labor force,Total,Ratio,Global Findex Database,CCYY,Units,Normal value,Global Findex Database,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A3,SEN,WB_FINDEX_SAVE_ANY_T_D,_T,Y_GE15,_T,PT_RESP,_T,LFP_INWORK,_T,2017,RATIO,WB_FINDEX,602,0,WB_FINDEX,PU,59.5446607660265,A,Triennial,Senegal,Saved any money,Total,15 years old and over,Total,Percentage of respondents,Total,Employment: In the workforce/labor force,Total,Ratio,Global Findex Database,CCYY,Units,Normal value,Global Findex Database,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A3,SRB,WB_FINDEX_SAVE_ANY_T_D,_T,Y_GE15,_T,PT_RESP,_T,LFP_OUTWORK,_T,2017,RATIO,WB_FINDEX,602,0,WB_FINDEX,PU,23.3846021005339,A,Triennial,Serbia,Saved any money,Total,15 years old and over,Total,Percentage of respondents,Total,Employment: Out of the workforce/labor force,Total,Ratio,Global Findex Database,CCYY,Units,Normal value,Global Findex Database,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A3,SRB,WB_FINDEX_SAVE_ANY_T_D,_T,Y_GE15,_T,PT_RESP,_T,LFP_INWORK,_T,2017,RATIO,WB_FINDEX,602,0,WB_FINDEX,PU,39.084449452845796,A,Triennial,Serbia,Saved any money,Total,15 years old and over,Total,Percentage of respondents,Total,Employment: In the workforce/labor force,Total,Ratio,Global Findex Database,CCYY,Units,Normal value,Global Findex Database,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A3,SLE,WB_FINDEX_SAVE_ANY_T_D,_T,Y_GE15,_T,PT_RESP,_T,LFP_OUTWORK,_T,2017,RATIO,WB_FINDEX,602,0,WB_FINDEX,PU,47.033273773308196,A,Triennial,Sierra Leone,Saved any money,Total,15 years old and over,Total,Percentage of respondents,Total,Employment: Out of the workforce/labor force,Total,Ratio,Global Findex Database,CCYY,Units,Normal value,Global Findex Database,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A3,SLE,WB_FINDEX_SAVE_ANY_T_D,_T,Y_GE15,_T,PT_RESP,_T,LFP_INWORK,_T,2017,RATIO,WB_FINDEX,602,0,WB_FINDEX,PU,59.020442944547504,A,Triennial,Sierra Leone,Saved any money,Total,15 years old and over,Total,Percentage of respondents,Total,Employment: In the workforce/labor force,Total,Ratio,Global Findex Database,CCYY,Units,Normal value,Global Findex Database,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A3,SGP,WB_FINDEX_SAVE_ANY_T_D,_T,Y_GE15,_T,PT_RESP,_T,LFP_OUTWORK,_T,2017,RATIO,WB_FINDEX,602,0,WB_FINDEX,PU,64.3768484764719,A,Triennial,Singapore,Saved any money,Total,15 years old and over,Total,Percentage of respondents,Total,Employment: Out of the workforce/labor force,Total,Ratio,Global Findex Database,CCYY,Units,Normal value,Global Findex Database,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A3,SGP,WB_FINDEX_SAVE_ANY_T_D,_T,Y_GE15,_T,PT_RESP,_T,LFP_INWORK,_T,2017,RATIO,WB_FINDEX,602,0,WB_FINDEX,PU,83.41766919496129,A,Triennial,Singapore,Saved any money,Total,15 years old and over,Total,Percentage of respondents,Total,Employment: In the workforce/labor force,Total,Ratio,Global Findex Database,CCYY,Units,Normal value,Global Findex Database,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A3,SVK,WB_FINDEX_SAVE_ANY_T_D,_T,Y_GE15,_T,PT_RESP,_T,LFP_OUTWORK,_T,2017,RATIO,WB_FINDEX,602,0,WB_FINDEX,PU,51.2191101362664,A,Triennial,Slovak Republic,Saved any money,Total,15 years old and over,Total,Percentage of respondents,Total,Employment: Out of the workforce/labor force,Total,Ratio,Global Findex Database,CCYY,Units,Normal value,Global Findex Database,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A3,SVK,WB_FINDEX_SAVE_ANY_T_D,_T,Y_GE15,_T,PT_RESP,_T,LFP_INWORK,_T,2017,RATIO,WB_FINDEX,602,0,WB_FINDEX,PU,70.4242344909161,A,Triennial,Slovak Republic,Saved any money,Total,15 years old and over,Total,Percentage of respondents,Total,Employment: In the workforce/labor force,Total,Ratio,Global Findex Database,CCYY,Units,Normal value,Global Findex Database,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A3,SVN,WB_FINDEX_SAVE_ANY_T_D,_T,Y_GE15,_T,PT_RESP,_T,LFP_OUTWORK,_T,2017,RATIO,WB_FINDEX,602,0,WB_FINDEX,PU,53.8676704754295,A,Triennial,Slovenia,Saved any money,Total,15 years old and over,Total,Percentage of respondents,Total,Employment: Out of the workforce/labor force,Total,Ratio,Global Findex Database,CCYY,Units,Normal value,Global Findex Database,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A3,SVN,WB_FINDEX_SAVE_ANY_T_D,_T,Y_GE15,_T,PT_RESP,_T,LFP_INWORK,_T,2017,RATIO,WB_FINDEX,602,0,WB_FINDEX,PU,75.6547945592509,A,Triennial,Slovenia,Saved any money,Total,15 years old and over,Total,Percentage of respondents,Total,Employment: In the workforce/labor force,Total,Ratio,Global Findex Database,CCYY,Units,Normal value,Global Findex Database,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A3,ZAF,WB_FINDEX_SAVE_ANY_T_D,_T,Y_GE15,_T,PT_RESP,_T,LFP_OUTWORK,_T,2017,RATIO,WB_FINDEX,602,0,WB_FINDEX,PU,49.7037930935114,A,Triennial,South Africa,Saved any money,Total,15 years old and over,Total,Percentage of respondents,Total,Employment: Out of the workforce/labor force,Total,Ratio,Global Findex Database,CCYY,Units,Normal value,Global Findex Database,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A3,ZAF,WB_FINDEX_SAVE_ANY_T_D,_T,Y_GE15,_T,PT_RESP,_T,LFP_INWORK,_T,2017,RATIO,WB_FINDEX,602,0,WB_FINDEX,PU,71.4252526949989,A,Triennial,South Africa,Saved any money,Total,15 years old and over,Total,Percentage of respondents,Total,Employment: In the workforce/labor force,Total,Ratio,Global Findex Database,CCYY,Units,Normal value,Global Findex Database,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A3,SSD,WB_FINDEX_SAVE_ANY_T_D,_T,Y_GE15,_T,PT_RESP,_T,LFP_OUTWORK,_T,2017,RATIO,WB_FINDEX,602,0,WB_FINDEX,PU,22.1810804223883,A,Triennial,South Sudan,Saved any money,Total,15 years old and over,Total,Percentage of respondents,Total,Employment: Out of the workforce/labor force,Total,Ratio,Global Findex Database,CCYY,Units,Normal value,Global Findex Database,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A3,SSD,WB_FINDEX_SAVE_ANY_T_D,_T,Y_GE15,_T,PT_RESP,_T,LFP_INWORK,_T,2017,RATIO,WB_FINDEX,602,0,WB_FINDEX,PU,40.549211525003095,A,Triennial,South Sudan,Saved any money,Total,15 years old and over,Total,Percentage of respondents,Total,Employment: In the workforce/labor force,Total,Ratio,Global Findex Database,CCYY,Units,Normal value,Global Findex Database,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A3,ESP,WB_FINDEX_SAVE_ANY_T_D,_T,Y_GE15,_T,PT_RESP,_T,LFP_OUTWORK,_T,2017,RATIO,WB_FINDEX,602,0,WB_FINDEX,PU,54.823620150832696,A,Triennial,Spain,Saved any money,Total,15 years old and over,Total,Percentage of respondents,Total,Employment: Out of the workforce/labor force,Total,Ratio,Global Findex Database,CCYY,Units,Normal value,Global Findex Database,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A3,ESP,WB_FINDEX_SAVE_ANY_T_D,_T,Y_GE15,_T,PT_RESP,_T,LFP_INWORK,_T,2017,RATIO,WB_FINDEX,602,0,WB_FINDEX,PU,78.4619131900225,A,Triennial,Spain,Saved any money,Total,15 years old and over,Total,Percentage of respondents,Total,Employment: In the workforce/labor force,Total,Ratio,Global Findex Database,CCYY,Units,Normal value,Global Findex Database,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A3,LKA,WB_FINDEX_SAVE_ANY_T_D,_T,Y_GE15,_T,PT_RESP,_T,LFP_OUTWORK,_T,2017,RATIO,WB_FINDEX,602,0,WB_FINDEX,PU,34.9126589933971,A,Triennial,Sri Lanka,Saved any money,Total,15 years old and over,Total,Percentage of respondents,Total,Employment: Out of the workforce/labor force,Total,Ratio,Global Findex Database,CCYY,Units,Normal value,Global Findex Database,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A3,LKA,WB_FINDEX_SAVE_ANY_T_D,_T,Y_GE15,_T,PT_RESP,_T,LFP_INWORK,_T,2017,RATIO,WB_FINDEX,602,0,WB_FINDEX,PU,55.2776150233804,A,Triennial,Sri Lanka,Saved any money,Total,15 years old and over,Total,Percentage of respondents,Total,Employment: In the workforce/labor force,Total,Ratio,Global Findex Database,CCYY,Units,Normal value,Global Findex Database,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A3,SWE,WB_FINDEX_SAVE_ANY_T_D,_T,Y_GE15,_T,PT_RESP,_T,LFP_OUTWORK,_T,2017,RATIO,WB_FINDEX,602,0,WB_FINDEX,PU,65.9900167454133,A,Triennial,Sweden,Saved any money,Total,15 years old and over,Total,Percentage of respondents,Total,Employment: Out of the workforce/labor force,Total,Ratio,Global Findex Database,CCYY,Units,Normal value,Global Findex Database,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A3,SWE,WB_FINDEX_SAVE_ANY_T_D,_T,Y_GE15,_T,PT_RESP,_T,LFP_INWORK,_T,2017,RATIO,WB_FINDEX,602,0,WB_FINDEX,PU,94.1412283677716,A,Triennial,Sweden,Saved any money,Total,15 years old and over,Total,Percentage of respondents,Total,Employment: In the workforce/labor force,Total,Ratio,Global Findex Database,CCYY,Units,Normal value,Global Findex Database,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A3,CHE,WB_FINDEX_SAVE_ANY_T_D,_T,Y_GE15,_T,PT_RESP,_T,LFP_OUTWORK,_T,2017,RATIO,WB_FINDEX,602,0,WB_FINDEX,PU,75.3095879543617,A,Triennial,Switzerland,Saved any money,Total,15 years old and over,Total,Percentage of respondents,Total,Employment: Out of the workforce/labor force,Total,Ratio,Global Findex Database,CCYY,Units,Normal value,Global Findex Database,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A3,CHE,WB_FINDEX_SAVE_ANY_T_D,_T,Y_GE15,_T,PT_RESP,_T,LFP_INWORK,_T,2017,RATIO,WB_FINDEX,602,0,WB_FINDEX,PU,85.298956227936,A,Triennial,Switzerland,Saved any money,Total,15 years old and over,Total,Percentage of respondents,Total,Employment: In the workforce/labor force,Total,Ratio,Global Findex Database,CCYY,Units,Normal value,Global Findex Database,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A3,TWN,WB_FINDEX_SAVE_ANY_T_D,_T,Y_GE15,_T,PT_RESP,_T,LFP_OUTWORK,_T,2017,RATIO,WB_FINDEX,602,0,WB_FINDEX,PU,59.1221642339124,A,Triennial,"Taiwan, China",Saved any money,Total,15 years old and over,Total,Percentage of respondents,Total,Employment: Out of the workforce/labor force,Total,Ratio,Global Findex Database,CCYY,Units,Normal value,Global Findex Database,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A3,TWN,WB_FINDEX_SAVE_ANY_T_D,_T,Y_GE15,_T,PT_RESP,_T,LFP_INWORK,_T,2017,RATIO,WB_FINDEX,602,0,WB_FINDEX,PU,83.0984657136423,A,Triennial,"Taiwan, China",Saved any money,Total,15 years old and over,Total,Percentage of respondents,Total,Employment: In the workforce/labor force,Total,Ratio,Global Findex Database,CCYY,Units,Normal value,Global Findex Database,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A3,TJK,WB_FINDEX_SAVE_ANY_T_D,_T,Y_GE15,_T,PT_RESP,_T,LFP_OUTWORK,_T,2017,RATIO,WB_FINDEX,602,0,WB_FINDEX,PU,25.8205716568857,A,Triennial,Tajikistan,Saved any money,Total,15 years old and over,Total,Percentage of respondents,Total,Employment: Out of the workforce/labor force,Total,Ratio,Global Findex Database,CCYY,Units,Normal value,Global Findex Database,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A3,TJK,WB_FINDEX_SAVE_ANY_T_D,_T,Y_GE15,_T,PT_RESP,_T,LFP_INWORK,_T,2017,RATIO,WB_FINDEX,602,0,WB_FINDEX,PU,47.4721536635916,A,Triennial,Tajikistan,Saved any money,Total,15 years old and over,Total,Percentage of respondents,Total,Employment: In the workforce/labor force,Total,Ratio,Global Findex Database,CCYY,Units,Normal value,Global Findex Database,Public
